0,0.0,0.0,-0.3435114503816794,-0.17557251908396945,-0.4961832061068702,-0.4732824427480916,-0.3893129770992366,-0.6946564885496184,-0.24427480916030533,-0.8091603053435115,-0.40458015267175573,-0.6793893129770993,-0.45038167938931295,-0.9541984732824428,-0.4351145038167939,-0.7938931297709924,-0.42748091603053434,-0.6106870229007634,-0.1984732824427481,-0.7022900763358778,-0.22900763358778625,-1.0,-0.24427480916030533,-0.7480916030534351,-0.24427480916030533,-0.5572519083969466,0.015267175572519083,-0.6793893129770993,0.0,-0.9541984732824428,-0.05343511450381679,-0.6793893129770993,-0.07633587786259542,-0.48091603053435117,0.22900763358778625,-0.6183206106870229,0.19083969465648856,-0.816793893129771,0.11450381679389313,-0.6259541984732825,0.06870229007633588,-0.48091603053435117
0,0.0,0.0,-0.3409090909090909,-0.1590909090909091,-0.49242424242424243,-0.4696969696969697,-0.3939393939393939,-0.6893939393939394,-0.24242424242424243,-0.8106060606060606,-0.4166666666666667,-0.6742424242424242,-0.4772727272727273,-0.9621212121212122,-0.45454545454545453,-0.803030303030303,-0.4393939393939394,-0.6136363636363636,-0.21212121212121213,-0.7045454545454546,-0.25,-1.0,-0.26515151515151514,-0.7651515151515151,-0.26515151515151514,-0.5757575757575758,0.0,-0.6893939393939394,-0.030303030303030304,-0.9621212121212122,-0.07575757575757576,-0.6893939393939394,-0.09090909090909091,-0.49242424242424243,0.21212121212121213,-0.6363636363636364,0.16666666666666666,-0.8181818181818182,0.09848484848484848,-0.6363636363636364,0.05303030303030303,-0.49242424242424243
0,0.0,0.0,-0.3409090909090909,-0.1590909090909091,-0.48484848484848486,-0.45454545454545453,-0.3712121212121212,-0.6818181818181818,-0.21212121212121213,-0.8106060606060606,-0.42424242424242425,-0.6742424242424242,-0.49242424242424243,-0.946969696969697,-0.4696969696969697,-0.7878787878787878,-0.4393939393939394,-0.6060606060606061,-0.21212121212121213,-0.7045454545454546,-0.26515151515151514,-1.0,-0.2727272727272727,-0.7575757575757576,-0.26515151515151514,-0.5757575757575758,-0.007575757575757576,-0.6893939393939394,-0.03787878787878788,-0.9621212121212122,-0.07575757575757576,-0.6893939393939394,-0.08333333333333333,-0.49242424242424243,0.21212121212121213,-0.6287878787878788,0.1590909090909091,-0.8181818181818182,0.09090909090909091,-0.6287878787878788,0.06818181818181818,-0.49242424242424243
0,0.0,0.0,-0.33587786259541985,-0.1450381679389313,-0.48854961832061067,-0.44274809160305345,-0.35877862595419846,-0.6564885496183206,-0.17557251908396945,-0.7709923664122137,-0.42748091603053434,-0.6717557251908397,-0.5038167938931297,-0.9465648854961832,-0.4961832061068702,-0.7786259541984732,-0.4580152671755725,-0.5877862595419847,-0.22137404580152673,-0.7022900763358778,-0.2748091603053435,-1.0,-0.2900763358778626,-0.7557251908396947,-0.2748091603053435,-0.5648854961832062,-0.007633587786259542,-0.6870229007633588,-0.04580152671755725,-0.9541984732824428,-0.0916030534351145,-0.6717557251908397,-0.0916030534351145,-0.48854961832061067,0.21374045801526717,-0.6335877862595419,0.15267175572519084,-0.816793893129771,0.08396946564885496,-0.6335877862595419,0.06870229007633588,-0.4961832061068702
0,0.0,0.0,-0.34615384615384615,-0.13846153846153847,-0.5076923076923077,-0.45384615384615384,-0.36153846153846153,-0.7,-0.17692307692307693,-0.8307692307692308,-0.46923076923076923,-0.676923076923077,-0.5384615384615384,-0.9538461538461539,-0.5076923076923077,-0.7615384615384615,-0.46923076923076923,-0.5769230769230769,-0.25384615384615383,-0.7076923076923077,-0.3,-1.0,-0.3,-0.7307692307692307,-0.2846153846153846,-0.5461538461538461,-0.038461538461538464,-0.7,-0.06923076923076923,-0.9692307692307692,-0.1076923076923077,-0.6692307692307692,-0.11538461538461539,-0.4846153846153846,0.18461538461538463,-0.6461538461538462,0.12307692307692308,-0.8307692307692308,0.06923076923076923,-0.6307692307692307,0.046153846153846156,-0.49230769230769234
0,0.0,0.0,-0.3511450381679389,-0.13740458015267176,-0.5267175572519084,-0.44274809160305345,-0.4122137404580153,-0.6870229007633588,-0.25190839694656486,-0.8396946564885496,-0.46564885496183206,-0.6564885496183206,-0.549618320610687,-0.9389312977099237,-0.5190839694656488,-0.7709923664122137,-0.48091603053435117,-0.5801526717557252,-0.2595419847328244,-0.6946564885496184,-0.32061068702290074,-1.0,-0.32061068702290074,-0.7557251908396947,-0.31297709923664124,-0.5648854961832062,-0.04580152671755725,-0.6870229007633588,-0.0916030534351145,-0.9618320610687023,-0.11450381679389313,-0.6793893129770993,-0.12213740458015267,-0.48091603053435117,0.17557251908396945,-0.6412213740458015,0.12213740458015267,-0.8320610687022901,0.061068702290076333,-0.6412213740458015,0.030534351145038167,-0.5038167938931297
0,0.0,0.0,-0.36923076923076925,-0.14615384615384616,-0.5307692307692308,-0.4461538461538462,-0.4,-0.676923076923077,-0.23846153846153847,-0.8153846153846154,-0.47692307692307695,-0.6615384615384615,-0.5538461538461539,-0.9384615384615385,-0.5307692307692308,-0.7692307692307693,-0.4846153846153846,-0.5846153846153846,-0.26153846153846155,-0.7076923076923077,-0.33076923076923076,-1.0,-0.3153846153846154,-0.7384615384615385,-0.3,-0.5538461538461539,-0.046153846153846156,-0.7,-0.09230769230769231,-0.9769230769230769,-0.12307692307692308,-0.6846153846153846,-0.12307692307692308,-0.5,0.17692307692307693,-0.6538461538461539,0.11538461538461539,-0.8307692307692308,0.05384615384615385,-0.6230769230769231,0.023076923076923078,-0.49230769230769234
0,0.0,0.0,-0.3560606060606061,-0.14393939393939395,-0.5227272727272727,-0.44696969696969696,-0.4166666666666667,-0.6893939393939394,-0.2727272727272727,-0.8333333333333334,-0.4772727272727273,-0.6590909090909091,-0.553030303030303,-0.9393939393939394,-0.5151515151515151,-0.7575757575757576,-0.4772727272727273,-0.5757575757575758,-0.26515151515151514,-0.7045454545454546,-0.3333333333333333,-1.0,-0.3181818181818182,-0.7348484848484849,-0.30303030303030304,-0.5454545454545454,-0.06060606060606061,-0.696969696969697,-0.10606060606060606,-0.9621212121212122,-0.12878787878787878,-0.6742424242424242,-0.12121212121212122,-0.48484848484848486,0.1590909090909091,-0.6515151515151515,0.10606060606060606,-0.8409090909090909,0.05303030303030303,-0.6439393939393939,0.030303030303030304,-0.5075757575757576
0,0.0,0.0,-0.3671875,-0.140625,-0.5390625,-0.4453125,-0.421875,-0.6875,-0.2734375,-0.84375,-0.4921875,-0.6640625,-0.578125,-0.9453125,-0.546875,-0.7734375,-0.5,-0.5859375,-0.28125,-0.7109375,-0.34375,-1.0,-0.3359375,-0.734375,-0.3125,-0.546875,-0.0625,-0.703125,-0.1171875,-0.9765625,-0.140625,-0.6875,-0.140625,-0.5,0.1640625,-0.6640625,0.1015625,-0.84375,0.046875,-0.640625,0.0234375,-0.5078125
0,0.0,0.0,-0.36153846153846153,-0.13846153846153847,-0.5307692307692308,-0.43846153846153846,-0.4153846153846154,-0.6923076923076923,-0.2692307692307692,-0.8461538461538461,-0.49230769230769234,-0.6615384615384615,-0.5846153846153846,-0.9384615384615385,-0.5538461538461539,-0.7769230769230769,-0.5,-0.5846153846153846,-0.27692307692307694,-0.7153846153846154,-0.36153846153846153,-1.0,-0.34615384615384615,-0.7384615384615385,-0.3230769230769231,-0.5615384615384615,-0.06923076923076923,-0.7076923076923077,-0.13076923076923078,-0.9846153846153847,-0.14615384615384616,-0.6846153846153846,-0.13846153846153847,-0.5,0.15384615384615385,-0.6692307692307692,0.08461538461538462,-0.8461538461538461,0.03076923076923077,-0.6384615384615384,0.015384615384615385,-0.5
